age,chaksunT,chaksunY,chaksun_6,debut,hrName,hrNo,meet,name,ord1CntT,ord1CntY,ord2CntT,ord2CntY,qnlRateT,qnlRateY,rcCntT,rcCntY,recentBudam,recentOrd,recentRank,recentRating,recentRcDate,recentRcDist,recentRcName,recentRcNo,recentRcTime,recentWgBudam,recentWgHr,sex,winRateT,winRateY
3,12320000,12320000,4620000,20250613,금달란트,3107589,제주,한국,1,1,0,0,16.7,16.7,6,6,핸디캡,4,제5등급,5,20260328,900,일반,2,74.5,52.5,246,암,16.7,16.7
2,3750000,3750000,3750000,20260328,히든다이아,0060707,서울,미국,0,0,0,0,0,0,1,1,별정A,4,혼4등급,38,20260328,1200,일반,2,76,54,483,암,0,0
3,6000000,6000000,6000000,20260214,전광석화,0060712,서울,미국,0,0,0,0,0,0,2,2,별정A,5,혼4등급,38,20260328,1200,일반,2,76.3,54,458,암,0,0
2,8050000,8050000,8050000,20251129,신화왕자,3107487,제주,한국,1,1,0,0,50,50,2,2,핸디캡,5,제5등급,7,20260328,900,일반,2,75.1,54,290,거,50,50
4,17430000,17430000,16450000,20250829,소록번개,3104287,제주,한국,1,1,1,1,28.6,28.6,7,7,핸디캡,6,제5등급,4,20260328,900,일반,2,75.5,53,276,암,14.3,14.3
2,0,0,0,20251221,선돌풍,0057364,서울,미국,0,0,0,0,0,0,2,2,별정A,6,혼4등급,37,20260328,1200,일반,2,76.8,56,502,수,0,0
2,0,0,0,20260328,마이티베스트,0057311,서울,미국,0,0,0,0,0,0,1,1,별정A,7,혼4등급,38,20260328,1200,일반,2,77,53,470,수,0,0
7,44170000,6300000,1050000,20220702,최고권력,3101437,제주,한국,2,0,2,0,16.7,0,24,7,핸디캡,7,제5등급,3,20260328,900,일반,2,75.9,52,248,거,8.3,0
3,9100000,9100000,9100000,20251002,청룡바람,3107353,제주,한국,1,1,0,0,20,20,5,5,핸디캡,8,제5등급,3,20260328,900,일반,2,76.5,52,283,거,20,20
2,0,0,0,20260328,마스터아레나,0060827,서울,미국,0,0,0,0,0,0,1,1,별정A,8,혼4등급,38,20260328,1200,일반,2,77.1,56,492,수,0,0
3,0,0,0,20251221,아머삭스,0057324,서울,미국,0,0,0,0,0,0,2,2,별정A,9,혼4등급,37,20260328,1200,일반,2,77.6,56,494,거,0,0
14,182225900,3150000,3150000,20140712,태흥산성,3014980,제주,한국,9,0,5,0,15.9,0,88,2,핸디캡,9,제5등급,19,20260328,900,일반,2,76.7,60,294,거,10.2,0
2,0,0,0,20260214,스마트신화,0057314,서울,미국,0,0,0,0,0,0,1,1,별정A,95,혼4등급,38,20260328,1200,일반,2,0,56,0,수,0,0
3,19500000,19500000,19500000,20251003,베스트어베인,0053214,서울,한국,1,1,0,0,16.7,16.7,6,6,별정A,1,국6등급,28,20260328,1400,일반,3,89.4,56.5,486,수,16.7,16.7
5,44440000,25620000,15120000,20240621,피지컬,3103964,제주,한국,3,2,1,0,23.5,25,17,8,핸디캡,1,제5등급,16,20260328,1000,일반,3,84,55,250,수,17.6,25
2,1200000,1200000,1200000,20251227,머스탱영,0054150,서울,한국,0,0,0,0,0,0,4,4,별정A,10,국6등급,0,20260328,1400,일반,3,91.9,54.5,441,암,0,0
8,84864000,0,0,20190816,광아의여걸,3018111,제주,한국,8,0,1,0,19.1,0,47,7,핸디캡,10,제5등급,10,20260328,1000,일반,3,88,55,281,암,17,0
3,0,0,0,20260111,다이아비트,0053021,서울,한국,0,0,0,0,0,0,2,2,별정A,11,국6등급,0,20260328,1400,일반,3,93.6,56.5,511,수,0,0
3,15450000,15450000,15450000,20251025,브리도칼리,0052957,서울,한국,0,0,2,2,40,40,5,5,별정A,2,국6등급,27,20260328,1400,일반,3,89.5,56.5,477,수,0,0
3,28700000,28700000,25480000,20250912,광명히트,3104586,제주,한국,2,2,2,2,66.7,66.7,6,6,핸디캡,2,제5등급,19,20260328,1000,일반,3,84,58,255,거,33.3,33.3
3,14850000,14850000,14850000,20250621,메이드,0052928,서울,한국,0,0,0,0,0,0,4,4,별정A,3,국6등급,25,20260328,1400,일반,3,89.8,53.5,506,수,0,0
2,16730000,16730000,9030000,20250829,선봉왕자,3108214,제주,한국,1,1,1,1,33.3,33.3,6,6,핸디캡,3,제5등급,12,20260328,1000,일반,3,84.2,55,250,수,16.7,16.7
6,77330000,2770000,1470000,20220416,산호섬,3102307,제주,한국,5,0,3,0,20,0,40,6,핸디캡,4,제5등급,20,20260328,1000,일반,3,84.4,59.5,273,거,12.5,0
2,8400000,8400000,8400000,20251109,세명피크,0053872,서울,한국,0,0,0,0,0,0,6,6,별정A,4,국6등급,0,20260328,1400,일반,3,90.1,54.5,430,암,0,0
3,14400000,12600000,6900000,20250315,청룡기운,0051220,서울,한국,0,0,0,0,0,0,13,12,별정A,5,국6등급,0,20260328,1400,일반,3,90.1,57,489,거,0,0
3,11970000,11970000,11270000,20250704,대기산,3107861,제주,한국,1,1,1,1,28.6,28.6,7,7,핸디캡,5,제5등급,1,20260328,1000,일반,3,85.3,51,276,암,14.3,14.3
6,95310000,4170000,2350000,20221203,바로고,3101660,제주,한국,5,0,4,0,23.1,0,39,9,핸디캡,6,제5등급,20,20260328,1000,일반,3,85.6,60,257,암,12.8,0
3,8100000,8100000,8100000,20251003,순간의파이터,0053499,서울,한국,0,0,1,1,20,20,5,5,별정A,6,국6등급,0,20260328,1400,일반,3,90.7,56.5,464,수,0,0
4,27930000,27930000,26530000,20250815,황제천하,3104152,제주,한국,2,2,0,0,18.2,18.2,11,11,핸디캡,7,제5등급,13,20260328,1000,일반,3,85.7,56.5,286,거,18.2,18.2
3,0,0,0,20251018,우마루,0053108,서울,한국,0,0,0,0,0,0,6,6,별정A,7,국6등급,0,20260328,1400,일반,3,91.1,54.5,427,암,0,0
6,34760000,4410000,2940000,20221217,비룡신공,3102610,제주,한국,2,0,1,0,7.9,0,38,13,핸디캡,8,제5등급,2,20260328,1000,일반,3,86,51.5,258,거,5.3,0
3,0,0,0,20251129,대동용마,0053110,서울,한국,0,0,0,0,0,0,3,3,별정A,8,국6등급,0,20260328,1400,일반,3,91.4,52.5,472,수,0,0
3,25900000,24500000,11130000,20240927,지구,3104630,제주,한국,1,1,2,2,13.6,20,22,15,핸디캡,9,제5등급,11,20260328,1000,일반,3,86.4,55.5,269,거,4.5,6.7
5,102440000,43680000,16900000,20221015,천하독존,3102688,제주,한국,5,2,5,2,55.6,66.7,18,6,핸디캡,1,제4등급,44,20260328,1000,일반,4,82.3,57.5,287,거,27.8,33.3
3,42450000,42450000,42450000,20250720,재즈퍼플,0053620,서울,한국,2,2,0,0,33.3,33.3,6,6,핸디캡,1,국5등급,39,20260328,1400,일반,4,87.6,54.5,459,수,33.3,33.3
4,48040000,26270000,13000000,20250110,백두평정,3104081,제주,한국,4,2,1,0,41.7,25,12,8,핸디캡,10,제4등급,32,20260328,1000,일반,4,86.4,56.5,270,거,33.3,25
3,24750000,21750000,6300000,20240915,관악산체크인,0051622,서울,한국,0,0,2,2,15.4,22.2,13,9,핸디캡,10,국5등급,26,20260328,1400,일반,4,90.1,53.5,446,거,0,0
6,100750000,31950000,22050000,20221225,파이널질주,0045610,서울,한국,2,0,3,2,18.5,18.2,27,11,핸디캡,2,국5등급,35,20260328,1400,일반,4,88.4,55,506,암,7.4,0
3,23480000,23480000,23480000,20260103,별빛천하,3107553,제주,한국,2,2,1,1,100,100,3,3,핸디캡,2,제4등급,34,20260328,1000,일반,4,83,55.5,293,암,66.7,66.7
12,205423000,9880000,9880000,20160701,광명성호,3016266,제주,한국,10,0,5,1,17.9,14.3,84,7,핸디캡,3,제4등급,31,20260328,1000,일반,4,83.4,55.5,291,거,11.9,0
3,49050000,49050000,49050000,20251004,금적산,0053849,서울,한국,1,1,1,1,40,40,5,5,핸디캡,3,국5등급,33,20260328,1400,일반,4,88.5,54,467,암,20,20
4,83200000,18450000,12150000,20231007,로열베스트,0047427,서울,한국,1,0,4,1,18.5,10,27,10,핸디캡,4,국5등급,34,20260328,1400,일반,4,88.6,57,495,수,3.7,0
5,78750000,15470000,15470000,20220903,매스틱,3102288,제주,한국,4,1,3,0,20.6,11.1,34,9,핸디캡,4,제4등급,27,20260328,1000,일반,4,83.5,54,253,암,11.8,11.1
3,50400000,40500000,4050000,20240831,혁무상,0051929,서울,한국,1,1,2,1,33.3,25,9,8,핸디캡,5,국5등급,33,20260328,1400,일반,4,88.6,56.5,453,수,11.1,12.5
4,83830000,8490000,6670000,20230902,청마특급,3103621,제주,한국,3,0,6,0,22.5,0,40,12,핸디캡,5,제4등급,21,20260328,1000,일반,4,83.5,51,263,거,7.5,0
3,21000000,21000000,18750000,20250802,어게인굿맨,0053239,서울,한국,1,1,0,0,20,20,5,5,핸디캡,6,국5등급,29,20260328,1400,일반,4,89.4,54,484,거,20,20
9,137282000,33130000,0,20191220,덤장파워,3018322,제주,한국,7,2,4,1,18,33.3,61,9,핸디캡,6,제4등급,36,20260328,1000,일반,4,83.5,58.5,271,거,11.5,22.2
4,29700000,21150000,1800000,20240929,그랜드쾌마,0051037,서울,한국,0,0,1,1,10,12.5,10,8,핸디캡,7,국5등급,27,20260328,1400,일반,4,89.5,54,476,수,0,0
4,36330000,22260000,20160000,20240621,우아한질주,3103812,제주,한국,1,1,4,2,26.3,27.3,19,11,핸디캡,7,제4등급,24,20260328,1000,일반,4,84.1,52.5,273,암,5.3,9.1
4,56050000,56050000,23220000,20240615,육탄질주,3104170,제주,한국,4,4,2,2,35.3,46.2,17,13,핸디캡,8,제4등급,29,20260328,1000,일반,4,84.4,55.5,295,거,23.5,30.8
6,92050000,36000000,24300000,20220123,쌍옥루,0044516,서울,한국,1,0,3,2,9.8,12.5,41,16,핸디캡,8,국5등급,23,20260328,1400,일반,4,89.5,52.5,514,거,2.4,0
5,95310000,21330000,16500000,20230407,명품행진,3102645,제주,한국,3,0,7,2,20.8,15.4,48,13,핸디캡,9,제4등급,23,20260328,1000,일반,4,85.7,52,286,거,6.3,0
8,157880000,5400000,0,20200620,챌린지삭스,0040914,서울,한국,2,0,4,0,11.8,0,51,12,핸디캡,9,국5등급,32,20260328,1400,일반,4,90,55,451,암,3.9,0
2,47850000,47850000,47850000,20251130,라온사파이어,0053640,서울,한국,2,2,1,1,75,75,4,4,핸디캡,1,국5등급,35,20260328,1300,일반,5,81.5,51.5,473,암,50,50
3,66690000,65710000,37290000,20250328,힐링대륙,3104724,제주,한국,5,5,1,1,46.2,50,13,12,핸디캡,1,제4등급,41,20260328,1110,일반,5,92.1,56.5,268,수,38.5,41.7
5,31050000,26850000,1800000,20240511,피엔에스오오,0047250,서울,한국,1,1,0,0,9.1,12.5,11,8,핸디캡,10,국5등급,26,20260328,1300,일반,5,84.7,54.5,469,거,9.1,12.5
7,88660000,11180000,0,20210828,매력투혼,3018765,제주,한국,4,0,5,1,24.3,11.1,37,9,핸디캡,10,제4등급,31,20260328,1110,일반,5,94.8,56,271,거,10.8,0
3,16500000,16500000,16500000,20250823,비케이데블,0054465,서울,한국,1,1,0,0,16.7,16.7,6,6,핸디캡,11,국5등급,29,20260328,1300,일반,5,86.3,53,472,암,16.7,16.7
3,58050000,58050000,56250000,20250928,최고골드,0053312,서울,한국,1,1,3,3,66.7,66.7,6,6,핸디캡,2,국5등급,33,20260328,1300,일반,5,81.8,56,479,수,16.7,16.7
5,57760000,29780000,24950000,20231230,금빛여제,3103443,제주,한국,4,1,3,3,43.8,40,16,10,핸디캡,2,제4등급,28,20260328,1110,일반,5,92.3,51.5,264,암,25,10
3,58950000,51530000,18900000,20241004,날려오라,3105488,제주,한국,2,2,4,2,28.6,23.5,21,17,핸디캡,3,제4등급,30,20260328,1110,일반,5,92.7,53.5,296,암,9.5,11.8
3,37200000,37200000,37200000,20250727,위대한함성,0053041,서울,한국,0,0,3,3,37.5,37.5,8,8,핸디캡,3,국5등급,32,20260328,1300,일반,5,82,56,442,수,0,0
3,40500000,40500000,17680000,20250620,녹색왕자,3104301,제주,한국,3,3,1,1,50,50,8,8,핸디캡,4,제4등급,35,20260328,1110,일반,5,93.3,58,264,거,37.5,37.5
2,45450000,45450000,43650000,20250914,리플렉트,0053346,서울,한국,1,1,0,0,14.3,14.3,7,7,핸디캡,4,국5등급,29,20260328,1300,일반,5,82.2,55,490,수,14.3,14.3
3,29850000,29850000,23550000,20250531,용비신화,0053353,서울,한국,0,0,2,2,22.2,22.2,9,9,핸디캡,5,국5등급,30,20260328,1300,일반,5,82.9,55.5,524,거,0,0
5,72640000,24970000,23500000,20240607,황룡강,3103323,제주,한국,4,1,4,1,33.3,20,24,10,핸디캡,5,제4등급,22,20260328,1110,일반,5,93.3,51.5,284,암,16.7,10
5,70350000,40050000,8550000,20231105,주링스카이,0047071,서울,한국,2,1,0,0,7.4,7.7,27,13,핸디캡,6,국5등급,31,20260328,1300,일반,5,82.9,55,478,암,7.4,7.7
3,32830000,32830000,21630000,20250829,늘찬,3104809,제주,한국,2,2,1,1,33.3,33.3,9,9,핸디캡,6,제4등급,21,20260328,1110,일반,5,94,51,274,암,22.2,22.2
5,27375000,1800000,1800000,20230722,월드베리언스,0053290,서울,미국,0,0,0,0,0,0,26,13,핸디캡,7,국5등급,26,20260328,1300,일반,5,82.9,54.5,509,수,0,0
7,153450000,13530000,7020000,20200829,전설무적,3018571,제주,한국,7,0,8,0,28.3,0,53,16,핸디캡,7,제4등급,39,20260328,1110,일반,5,94.1,60,272,수,13.2,0
6,116550000,36920000,29640000,20210918,히든카드,3018956,제주,한국,4,1,5,2,16.1,27.3,56,11,핸디캡,8,제4등급,32,20260328,1110,일반,5,94.6,56.5,300,거,7.1,9.1
4,16200000,16200000,0,20250419,문학댄스,0050791,서울,한국,0,0,2,2,16.7,16.7,12,12,핸디캡,8,국5등급,26,20260328,1300,일반,5,83.4,51,512,암,0,0
5,66980000,17420000,7800000,20240315,진한파도,3103315,제주,한국,3,0,5,2,30.8,22.2,26,9,핸디캡,9,제4등급,31,20260328,1110,일반,5,94.7,56,289,거,11.5,0
6,18800000,3600000,1800000,20221217,카리즈마,0046118,서울,한국,0,0,2,0,7.7,0,26,10,핸디캡,9,국5등급,23,20260328,1300,일반,5,83.7,52.5,446,거,0,0
3,71100000,71100000,59250000,20250531,질풍아,0053111,서울,한국,2,2,1,1,25,25,12,12,핸디캡,1,국5등급,41,20260328,1800,일반,6,118.8,54.5,481,수,16.7,16.7
4,138490000,130790000,89510000,20250314,원중원,3104656,제주,한국,9,8,2,2,84.6,90.9,13,11,핸디캡,1,제2등급,85,20260328,1200,일반,6,99.7,57.5,253,거,69.2,72.7
6,202630000,51530000,22940000,20221119,태산수,3018936,제주,한국,8,1,6,2,29.8,23.1,47,13,핸디캡,10,제2등급,75,20260328,1200,일반,6,102.7,58,266,거,17,7.7
3,24600000,24600000,23100000,20241228,골드스피닝,0051930,서울,한국,1,1,1,1,15.4,16.7,13,12,핸디캡,10,국5등급,27,20260328,1800,일반,6,122,53.5,458,거,7.7,8.3
3,3000000,3000000,3000000,20250927,파사스파크,0060709,서울,미국,0,0,0,0,0,0,7,7,핸디캡,11,국5등급,34,20260328,1800,일반,6,122.4,51.5,494,암,0,0
3,30150000,30150000,30150000,20251101,파이터,0053418,서울,한국,1,1,1,1,40,40,5,5,핸디캡,2,국5등급,33,20260328,1800,일반,6,119.5,53.5,478,수,20,20
7,144410000,56200000,32560000,20210724,광명진언,3018865,제주,한국,6,2,5,1,30.6,30,36,10,핸디캡,2,제2등급,73,20260328,1200,일반,6,99.9,54,322,수,16.7,20
5,147130000,34410000,28120000,20231103,명성스토리,3103385,제주,한국,5,0,6,2,36.7,16.7,30,12,핸디캡,3,제2등급,71,20260328,1200,일반,6,100.6,55,278,암,16.7,0
3,33975000,33975000,32775000,20250629,오피에스탑,0051866,서울,한국,1,1,0,0,12.5,12.5,8,8,핸디캡,3,국5등급,29,20260328,1800,일반,6,120.4,51,456,수,12.5,12.5
4,19950000,18450000,6450000,20250208,지산프렌드,0056083,서울,한국,0,0,1,1,9.1,11.1,11,9,핸디캡,4,국5등급,26,20260328,1800,일반,6,120.7,52.5,451,암,0,0
6,179450000,89040000,39170000,20220402,명문대부,3102338,제주,한국,6,2,8,4,33.3,30,42,20,핸디캡,4,제2등급,61,20260328,1200,일반,6,100.8,51,283,거,14.3,10
5,45000000,36000000,18000000,20230812,크리솔메이저,0046020,서울,한국,1,1,2,1,23.1,25,13,8,핸디캡,5,국5등급,31,20260328,1800,일반,6,120.7,55,510,거,7.7,12.5
5,94000000,58750000,43250000,20240621,캐논황후,3103312,제주,한국,6,3,1,0,50,37.5,14,8,핸디캡,5,제2등급,69,20260328,1200,일반,6,101.3,55,275,암,42.9,37.5
5,54900000,36450000,18450000,20240113,선더스톰,0046813,서울,한국,0,0,2,2,10,22.2,20,9,핸디캡,6,국5등급,33,20260328,1800,일반,6,120.8,54,445,암,0,0
6,174230000,76400000,5550000,20230421,대왕대군,3102589,제주,한국,7,2,10,4,45.9,37.5,37,16,핸디캡,6,제2등급,63,20260328,1200,일반,6,101.3,52,293,거,18.9,12.5
5,47850000,46650000,26550000,20231028,강철파워,0050261,서울,한국,1,1,2,2,12,21.4,25,14,핸디캡,7,국5등급,32,20260328,1800,일반,6,121.3,51.5,499,수,4,7.1
6,198860000,59200000,5180000,20220624,어스칼,3101734,제주,한국,7,2,6,0,28.9,14.3,45,14,핸디캡,7,제2등급,73,20260328,1200,일반,6,101.5,57,288,거,15.6,14.3
11,277990400,30710000,28860000,20170617,태왕건,3016841,제주,한국,9,1,7,1,18,28.6,89,7,핸디캡,8,제2등급,73,20260328,1200,일반,6,101.9,57,267,거,10.1,14.3
5,18300000,16800000,13200000,20231021,피엔에스파,0046916,서울,한국,0,0,2,2,5.3,11.1,38,18,핸디캡,8,국5등급,25,20260328,1800,일반,6,121.4,51,472,암,0,0
4,79070000,51070000,18500000,20250110,화중지왕,3104215,제주,한국,6,3,0,0,50,33.3,12,9,핸디캡,9,제2등급,69,20260328,1200,일반,6,102.5,55.5,294,암,50,33.3
5,44400000,42900000,26100000,20240113,러브스칼렛,0046673,서울,한국,0,0,4,4,33.3,40,12,10,핸디캡,9,국5등급,34,20260328,1800,일반,6,121.4,55,513,암,0,0
3,145050000,145050000,117750000,20250330,클럽큐,0052141,서울,한국,4,4,2,2,75,75,8,8,핸디캡,1,국4등급,57,20260328,1400,일반,7,87.6,55.5,439,암,50,50
3,58350000,58350000,37650000,20250727,문학대세,0053972,서울,한국,2,2,1,1,37.5,37.5,8,8,핸디캡,10,국4등급,37,20260328,1400,일반,7,90.5,52.5,472,암,25,25
4,41250000,41250000,41250000,20250405,질주의여왕,0050695,서울,한국,2,2,0,0,50,50,4,4,핸디캡,11,국4등급,43,20260328,1400,일반,7,90.7,53.5,498,암,50,50
5,157200000,93750000,33750000,20231125,토호마켓,0046650,서울,한국,2,1,5,2,28,25,25,12,핸디캡,2,국4등급,54,20260328,1400,일반,7,88,54,460,암,8,8.3
4,149850000,98550000,70950000,20241026,그냥가라,0051692,서울,한국,3,1,0,0,15.8,7.7,19,13,핸디캡,3,국4등급,48,20260328,1400,일반,7,89.3,56,443,암,15.8,7.7
5,103150000,42300000,31350000,20231014,성실대로,0046818,서울,한국,2,0,3,2,21.7,18.2,23,11,핸디캡,4,국4등급,39,20260328,1400,일반,7,89.3,51.5,488,암,8.7,0
4,87450000,50550000,48750000,20250104,마이티러브,0050800,서울,한국,2,1,2,1,30.8,20,13,10,핸디캡,5,국4등급,42,20260328,1400,일반,7,89.4,53,400,암,15.4,10
3,43950000,42750000,42750000,20250104,위버멘쉬,0051823,서울,한국,2,2,0,0,20,25,10,8,핸디캡,6,국4등급,37,20260328,1400,일반,7,89.7,52.5,470,암,20,25
6,167450000,62100000,5400000,20221211,검이불루,0045589,서울,한국,3,1,4,1,24.1,18.2,29,11,핸디캡,7,국4등급,49,20260328,1400,일반,7,90,57,468,암,10.3,9.1
5,82100000,41400000,0,20230617,스페셜타임,0046342,서울,한국,3,1,0,0,18.8,20,16,5,핸디캡,8,국4등급,43,20260328,1400,일반,7,90.1,51,472,암,18.8,20
4,67650000,67650000,43050000,20241123,싹다나은,0051523,서울,한국,2,2,1,1,30,33.3,10,9,핸디캡,9,국4등급,40,20260328,1400,일반,7,90.1,52.5,471,암,20,22.2
5,171700000,64800000,36000000,20230204,은빛돌풍,0046387,서울,한국,2,1,7,2,27.3,25,33,12,핸디캡,1,혼4등급,54,20260328,1600,일반,8,101.8,54,512,암,6.1,8.3
5,133400000,39600000,13200000,20221204,달맞이,0046127,서울,한국,2,0,5,3,22.6,37.5,31,8,핸디캡,10,혼4등급,48,20260328,1600,일반,8,106,56.5,457,수,6.5,0
3,59400000,59400000,59400000,20251221,지비볼트,0060345,서울,미국,1,1,2,2,75,75,4,4,핸디캡,2,혼4등급,53,20260328,1600,일반,8,101.8,56.5,516,거,25,25
4,82800000,82800000,58050000,20250419,붉은태양,0047547,서울,한국,2,2,2,2,30.8,30.8,13,13,핸디캡,3,혼4등급,41,20260328,1600,일반,8,103.4,53.5,476,거,15.4,15.4
4,58350000,34050000,3000000,20240720,벌교디와이,0051294,서울,한국,1,1,3,0,28.6,16.7,14,6,핸디캡,4,혼4등급,36,20260328,1600,일반,8,103.7,52.5,498,수,7.1,16.7
4,73650000,13800000,4800000,20240127,러브오마인,0047185,서울,한국,2,0,1,0,16.7,0,18,9,핸디캡,5,혼4등급,37,20260328,1600,일반,8,103.8,52.5,464,암,11.1,0
3,2400000,2400000,2400000,20250830,이스트비치,0059023,서울,호주,0,0,0,0,0,0,4,4,핸디캡,6,혼4등급,36,20260328,1600,일반,8,103.8,52.5,511,수,0,0
5,71550000,66150000,33450000,20240616,희망밴드,1412313,서울,한국,1,1,2,2,15.8,25,19,12,핸디캡,7,혼4등급,36,20260328,1600,일반,8,103.8,52.5,472,암,5.3,8.3
5,58600000,0,0,20230805,신의운명,0047543,서울,한국,2,0,1,0,10,0,30,11,핸디캡,9,혼4등급,33,20260328,1600,일반,8,105.2,52.5,493,거,6.7,0
4,166800000,153000000,120900000,20241019,송당황태자,0051218,서울,한국,3,3,3,3,37.5,50,16,12,핸디캡,1,국3등급,59,20260328,1800,일반,9,117.1,52.5,489,수,18.8,25
8,290540000,58500000,27000000,20201122,홀리데이참,0042869,서울,한국,4,0,7,1,20,7.7,55,13,핸디캡,10,국3등급,58,20260328,1800,일반,9,118.9,55.5,479,거,7.3,0
5,189800000,75150000,3750000,20230716,골든드래곤,0046817,서울,한국,3,1,6,2,34.6,27.3,26,11,핸디캡,11,국3등급,55,20260328,1800,일반,9,119.9,54.5,512,거,11.5,9.1
3,151950000,137850000,93900000,20241222,드래곤킬러,0052103,서울,한국,3,3,3,2,54.5,55.6,11,9,핸디캡,2,국3등급,62,20260328,1800,일반,9,117.6,56.5,507,수,27.3,33.3
4,157700000,24750000,14250000,20240615,한강퍼펙트,0051116,서울,한국,3,0,1,0,22.2,0,18,9,핸디캡,3,국3등급,56,20260328,1800,일반,9,117.7,54,498,수,16.7,0
4,143850000,142350000,96900000,20240914,퍼펙트다나은,0051567,서울,한국,5,5,0,0,38.5,62.5,13,8,핸디캡,4,국3등급,59,20260328,1800,일반,9,117.8,56,481,거,38.5,62.5
7,247190000,30750000,6750000,20201023,금세다,0043400,서울,한국,4,0,3,0,11.5,0,61,12,핸디캡,5,국3등급,54,20260328,1800,일반,9,118,53.5,494,거,6.6,0
5,191250000,98850000,90450000,20240106,엠케이리,1411893,서울,한국,4,2,2,1,24,27.3,25,11,핸디캡,6,국3등급,59,20260328,1800,일반,9,118.2,56,494,수,16,18.2
3,178050000,168000000,132000000,20241124,즐거운상상,0051830,서울,한국,5,5,2,2,41.2,53.8,17,13,핸디캡,7,국3등급,61,20260328,1800,일반,9,118.4,54.5,476,수,29.4,38.5
4,182600000,6750000,0,20230617,스마트캣,0047160,서울,한국,2,0,7,0,32.1,0,28,10,핸디캡,8,국3등급,56,20260328,1800,일반,9,118.4,55,466,수,7.1,0
4,122550000,120750000,79500000,20241228,비에스스톰,0051284,서울,한국,4,4,0,0,36.4,44.4,11,9,핸디캡,9,국3등급,52,20260328,1800,일반,9,118.5,52,468,수,36.4,44.4
2,20700000,20700000,20700000,20260306,닥터헌터,0053765,부산경남,한국,1,1,0,0,50,50,2,2,별정A,1,국6등급,29,20260329,1200,일반,1,75.8,56.5,508,수,50,50
2,22800000,22800000,22800000,20260228,트리고누스,0054882,서울,한국,1,1,0,0,50,50,2,2,별정A,1,국6등급,28,20260329,1200,일반,1,76.1,54.5,437,암,50,50
3,0,0,0,20260329,선데이퀸,0053251,부산경남,한국,0,0,0,0,0,0,1,1,별정A,10,국6등급,0,20260329,1200,일반,1,77.4,54.5,443,암,0,0
3,0,0,0,20260201,온리유,0052891,서울,한국,0,0,0,0,0,0,2,2,별정A,10,국6등급,0,20260329,1200,일반,1,78.5,54.5,417,암,0,0
2,0,0,0,20260301,매우,0054138,부산경남,한국,0,0,0,0,0,0,2,2,별정A,11,국6등급,0,20260329,1200,일반,1,77.5,54.5,419,암,0,0
3,0,0,0,20260301,퀸오브타이거,0052977,부산경남,한국,0,0,0,0,0,0,2,2,별정A,12,국6등급,0,20260329,1200,일반,1,78.9,54.5,421,암,0,0
3,16500000,16500000,16500000,20250711,글로벌원픽,0052930,부산경남,한국,0,0,2,2,66.7,66.7,3,3,별정A,2,국6등급,26,20260329,1200,일반,1,76.6,54.5,492,암,0,0
4,14400000,14400000,14400000,20250426,더선몬스터,0054476,서울,한국,0,0,2,1,50,33.3,4,3,별정A,2,국6등급,27,20260329,1200,일반,1,76.2,57,504,수,0,0
3,12300000,12300000,12300000,20260123,델타포스,0053220,부산경남,한국,0,0,0,0,0,0,3,3,별정A,3,국6등급,0,20260329,1200,일반,1,76.8,56.5,490,수,0,0
3,12300000,12300000,12300000,20251018,월드빅스,0053444,서울,한국,0,0,0,0,0,0,3,3,별정A,3,국6등급,0,20260329,1200,일반,1,76.8,54.5,461,암,0,0
2,1500000,1500000,1500000,20260207,천둥의질주,0054115,서울,한국,0,0,0,0,0,0,2,2,별정A,4,국6등급,0,20260329,1200,일반,1,77.2,56.5,476,수,0,0
3,3000000,3000000,3000000,20260301,온누리파티,0053588,부산경남,한국,0,0,0,0,0,0,2,2,별정A,4,국6등급,0,20260329,1200,일반,1,77.1,52.5,426,암,0,0
3,1200000,1200000,1200000,20260227,스위트맨,0053636,부산경남,한국,0,0,0,0,0,0,2,2,별정A,5,국6등급,0,20260329,1200,일반,1,77.1,56.5,487,수,0,0
3,3450000,3450000,3450000,20251220,파워매직,0053283,서울,한국,0,0,0,0,0,0,2,2,별정A,5,국6등급,0,20260329,1200,일반,1,77.4,54.5,480,암,0,0
3,0,0,0,20260227,챔프의영광,0053402,부산경남,한국,0,0,0,0,0,0,2,2,별정A,6,국6등급,0,20260329,1200,일반,1,77.2,56.5,438,거,0,0
3,0,0,0,20260329,다르리여왕,0053412,서울,한국,0,0,0,0,0,0,1,1,별정A,6,국6등급,0,20260329,1200,일반,1,77.7,54.5,435,암,0,0
3,0,0,0,20251221,듀크삭스,0053089,서울,한국,0,0,0,0,0,0,2,2,별정A,7,국6등급,0,20260329,1200,일반,1,77.8,53.5,441,수,0,0
2,1200000,1200000,1200000,20260301,신흥강타자,0053787,부산경남,한국,0,0,0,0,0,0,2,2,별정A,7,국6등급,0,20260329,1200,일반,1,77.2,56.5,439,거,0,0
3,0,0,0,20260227,이글마인,0054325,부산경남,한국,0,0,0,0,0,0,2,2,별정A,8,국6등급,0,20260329,1200,일반,1,77.3,54.5,439,암,0,0
2,0,0,0,20260329,글로벌하남,0054232,서울,한국,0,0,0,0,0,0,1,1,별정A,8,국6등급,0,20260329,1200,일반,1,77.9,56.5,442,거,0,0
